date_time,wind_speed,wind_dir,temp,rh,pm_10,pm_2.5
2017/08/06 5h,5.3,168,28,95,48,21
2017/08/06 6h,4.8,167,28,96,46,24
2017/08/06 7h,4.7,175,29,95,45,24
2017/08/06 8h,5,174,29,91,48,28
2017/08/06 9h,5.5,187,30,87,54,28
2017/08/06 10h,5.3,180,31,85,61,27
2017/08/06 11h,5.8,173,31,83,67,30
2017/08/06 12h,7,172,31,83,65,25
2017/08/06 13h,6.6,168,32,80,55,17
2017/08/06 14h,6.5,173,32,79,54,17
2017/08/06 15h,6.1,168,32,78,53,18
2017/08/06 16h,7.1,155,31,81,50,19
2017/08/06 17h,5.4,140,30,85,52,19
2017/08/06 18h,2.6,113,30,84,50,24
2017/08/06 19h,1.2,162,30,79,45,17
2017/08/06 20h,1.4,177,29,79,36,8
2017/08/06 21h,1.1,170,29,80,27,8
2017/08/06 22h,3.8,161,29,80,25,3
2017/08/06 23h,1.5,184,29,84,33,11
2017/08/07 0h,1.3,203,28,88,37,21
2017/08/07 1h,2.4,206,28,86,30,15
2017/08/07 2h,3.8,214,28,91,37,16
2017/08/07 3h,3.7,187,28,93,47,19
2017/08/07 4h,4.3,151,28,93,46,17
2017/08/07 5h,3.6,152,28,93,41,16
2017/08/07 6h,4,151,28,94,36,13
2017/08/07 7h,4.5,158,29,92,39,13
2017/08/07 8h,4.1,160,29,89,35,19
2017/08/07 9h,4.2,163,30,87,39,27
2017/08/07 10h,5.4,159,31,85,46,28
2017/08/07 11h,5.6,160,31,84,47,27
2017/08/07 12h,6.7,152,31,83,48,24
2017/08/07 13h,5.5,154,31,83,48,19
2017/08/07 14h,6.4,156,31,83,53,21
2017/08/07 15h,6.1,153,31,84,60,27
2017/08/07 16h,6.3,159,30,86,60,26
2017/08/07 17h,5.8,166,30,87,51,16
2017/08/07 18h,5.8,172,30,87,48,17
2017/08/07 19h,5.2,174,29,90,45,19
2017/08/07 20h,5.2,177,29,90,42,14
2017/08/07 21h,5.2,178,29,90,45,11
2017/08/07 22h,5.4,180,29,91,45,19
2017/08/07 23h,5.3,187,28,92,41,22
2017/08/08 0h,6.1,189,28,92,36,19
2017/08/08 1h,5.7,191,28,93,35,15
2017/08/08 2h,6.5,192,28,93,33,12
2017/08/08 3h,5.4,188,28,92,30,13
2017/08/08 4h,5.8,186,28,92,27,11
2017/08/08 5h,5.9,187,28,91,33,13
2017/08/08 6h,6.3,188,28,90,41,16
2017/08/08 7h,5.6,194,29,89,40,16
2017/08/08 8h,7.1,192,30,87,36,20
2017/08/08 9h,6.2,194,30,85,40,24
2017/08/08 10h,7.3,219,30,84,45,22
2017/08/08 11h,6.2,214,31,83,44,19
2017/08/08 12h,6.8,220,31,80,42,18
2017/08/08 13h,7.4,205,31,81,43,15
2017/08/08 14h,8.2,210,31,81,45,14
2017/08/08 15h,8.2,202,31,80,38,11
2017/08/08 16h,7,193,30,81,34,4
2017/08/08 17h,6.8,213,30,84,35,3
2017/08/08 18h,7.9,217,29,86,32,6
2017/08/08 19h,6.3,224,29,86,30,1
2017/08/08 20h,6.6,224,29,88,31,2
2017/08/08 21h,6.8,230,28,90,33,7
2017/08/08 22h,6.5,231,28,90,32,10
2017/08/08 23h,7,231,28,91,33,11
2017/08/09 0h,5.9,227,28,92,32,11
2017/08/09 1h,5.9,232,28,93,32,11
2017/08/09 2h,6.9,233,28,93,33,7
2017/08/09 3h,6,233,28,93,32,7
2017/08/09 4h,5.9,235,28,94,37,12
2017/08/09 5h,6.4,232,28,94,39,10
2017/08/09 6h,6.8,230,28,94,35,13
2017/08/09 7h,6,237,28,92,37,17
2017/08/09 8h,5.3,235,29,89,42,15
2017/08/09 9h,6,240,30,86,42,19
2017/08/09 10h,7.1,245,30,83,48,21
2017/08/09 11h,7.9,236,30,82,43,19
2017/08/09 12h,6.7,234,31,81,48,31
2017/08/09 13h,8.4,225,31,80,43,17
2017/08/09 14h,8.5,230,31,78,33,8
2017/08/09 15h,8.6,219,31,79,33,6
2017/08/09 16h,8.6,219,30,81,35,1
2017/08/09 17h,7,227,29,85,34,5
2017/08/09 18h,7.2,240,29,85,35,5
2017/08/09 19h,7.3,238,29,86,35,4
2017/08/09 20h,6.8,243,29,88,28,4
2017/08/09 21h,7,238,29,89,27,4
2017/08/09 22h,6.2,244,28,90,30,5
2017/08/09 23h,4.9,241,28,91,31,5
2017/08/10 0h,5,242,28,92,31,4
2017/08/10 1h,5.6,248,28,92,34,3
2017/08/10 2h,4.9,245,28,93,39,8
2017/08/10 3h,5.9,236,28,93,38,7
2017/08/10 4h,6.9,238,28,92,36,4
2017/08/10 5h,6,234,28,91,34,4
2017/08/10 6h,6.7,242,28,91,34,2
2017/08/10 7h,5.8,240,28,91,42,3
2017/08/10 8h,5.5,238,29,88,52,8
2017/08/10 9h,7.2,240,30,86,51,6
2017/08/10 10h,7.1,237,30,84,48,9
2017/08/10 11h,7.3,240,31,81,53,14
2017/08/10 12h,7.7,234,31,79,56,13
2017/08/10 13h,8,218,31,78,48,12
2017/08/10 14h,7,224,31,78,45,7
2017/08/10 15h,6.7,217,30,81,44,5
2017/08/10 16h,2.9,110,29,86,50,8
2017/08/10 17h,3.6,113,26,93,42,5
2017/08/10 18h,2.7,116,27,93,28,1
2017/08/10 19h,1.6,115,28,90,35,3
2017/08/10 20h,5.9,117,28,90,41,4
2017/08/10 21h,1.9,129,26,94,33,7
2017/08/10 22h,3.8,124,26,92,24,2
2017/08/10 23h,4.8,122,27,81,17,1
2017/08/11 0h,0.9,127,28,81,14,1
2017/08/11 1h,4.2,120,27,87,21,3
2017/08/11 2h,4.5,119,28,86,40,6
2017/08/11 3h,3.8,122,28,88,57,9
2017/08/11 4h,3,120,28,87,54,11
2017/08/11 5h,1.4,113,28,88,49,18
2017/08/11 6h,1.5,119,28,88,50,23
2017/08/11 7h,2.6,116,29,86,58,22
2017/08/11 8h,3,117,30,81,59,17
2017/08/11 9h,3.7,111,30,78,54,14
2017/08/11 10h,4.5,117,30,83,53,23
2017/08/11 11h,4.3,122,30,84,58,27
2017/08/11 12h,4.3,128,30,83,69,21
2017/08/11 13h,4.7,134,30,84,69,19
2017/08/11 14h,4.1,137,30,84,59,14
2017/08/11 15h,4,144,30,83,47,11
2017/08/11 16h,3.4,162,29,86,51,15
2017/08/11 17h,4.1,172,30,84,56,15
2017/08/11 18h,3.5,178,30,84,52,15
2017/08/11 19h,3.5,186,29,86,46,17
2017/08/11 20h,3.2,188,29,86,36,15
2017/08/11 21h,3.7,190,29,91,35,13
2017/08/11 22h,3.5,189,28,92,45,16
2017/08/11 23h,3.5,190,28,93,46,15
2017/08/12 0h,3.6,194,28,94,37,12
2017/08/12 1h,4.2,196,28,95,37,11
2017/08/12 2h,4,197,28,95,34,11
2017/08/12 3h,3.1,201,28,95,28,14
2017/08/12 4h,3.1,198,28,95,33,15
2017/08/12 5h,3,198,28,96,42,12
2017/08/12 6h,4.7,196,28,95,40,8
2017/08/12 7h,4.5,199,29,93,38,11
2017/08/12 8h,4.1,194,29,90,37,17
2017/08/12 9h,4.5,180,30,87,46,24
2017/08/12 10h,4.5,171,30,85,58,31
2017/08/12 11h,5.2,167,30,84,56,29
2017/08/12 12h,5.6,171,30,84,50,20
2017/08/12 13h,5.9,170,31,83,46,20
2017/08/12 14h,6.1,180,31,79,43,17
2017/08/12 15h,6.3,177,31,80,40,11
2017/08/12 16h,5.7,177,31,80,42,9
2017/08/12 17h,6.6,188,30,80,43,10
2017/08/12 18h,6.3,204,30,83,42,15
2017/08/12 19h,5.9,214,29,84,42,15
2017/08/12 20h,5.2,216,29,85,40,9
2017/08/12 21h,5.9,222,29,85,40,7
2017/08/12 22h,4.6,220,29,86,41,9
2017/08/12 23h,5.1,221,28,88,40,9
2017/08/13 0h,5.8,220,28,91,38,11
2017/08/13 1h,6.1,218,28,92,31,15
2017/08/13 2h,5.8,216,28,93,28,13
2017/08/13 3h,5.7,216,28,94,32,11
2017/08/13 4h,5.7,219,28,94,33,11
2017/08/13 5h,5.3,218,28,93,35,11
2017/08/13 6h,5.7,218,28,93,40,14
2017/08/13 7h,5.1,212,28,91,43,14
2017/08/13 8h,5.6,213,29,88,39,13
2017/08/13 9h,5.9,215,30,86,43,18
2017/08/13 10h,6,208,30,85,46,25
2017/08/13 11h,6.7,209,30,84,45,27
2017/08/13 12h,5.5,210,30,81,45,25
2017/08/13 13h,5.8,205,30,81,55,16
2017/08/13 14h,6.6,203,31,79,52,7
2017/08/13 15h,6.6,201,31,78,41,9
2017/08/13 16h,7.1,192,31,74,43,8
2017/08/13 17h,6.8,197,30,76,35,3
2017/08/13 18h,7,207,29,80,33,4
2017/08/13 19h,6.9,210,29,82,37,3
2017/08/13 20h,6.6,206,29,85,33,1
2017/08/13 21h,6.3,209,28,88,32,4
2017/08/13 22h,6.2,214,28,90,37,6
2017/08/13 23h,6.3,222,28,91,32,4
2017/08/14 0h,5.5,221,28,92,26,3
2017/08/14 1h,6.7,218,28,93,27,5
2017/08/14 2h,6,218,28,94,24,3
2017/08/14 3h,6,219,28,94,23,1
2017/08/14 4h,5.2,219,27,94,27,4
2017/08/14 5h,5.4,223,27,94,31,11
2017/08/14 6h,4.7,221,28,94,41,13
2017/08/14 7h,4.7,222,28,91,41,14
2017/08/14 8h,5,228,29,89,42,17
2017/08/14 9h,5.8,236,29,87,44,17
2017/08/14 10h,5.9,236,30,85,48,22
2017/08/14 11h,5.8,244,30,83,60,32
2017/08/14 12h,5.8,237,31,81,55,27
2017/08/14 13h,6.4,235,30,81,44,16
2017/08/14 14h,5.7,242,30,80,43,11
2017/08/14 15h,5.5,236,30,80,44,8
2017/08/14 16h,6,221,30,82,46,6
2017/08/14 17h,5.6,222,29,82,48,3
2017/08/14 18h,5.6,224,29,83,47,6
2017/08/14 19h,6.4,227,29,83,40,6
2017/08/14 20h,6,230,28,85,39,9
2017/08/14 21h,6.2,224,28,85,40,13
2017/08/14 22h,6.4,225,28,87,37,11
2017/08/14 23h,6.3,228,28,89,34,11
2017/08/15 0h,5.7,230,28,89,32,11
2017/08/15 1h,5.7,236,28,90,32,8
2017/08/15 2h,4.7,232,28,92,30,8
2017/08/15 3h,3.7,236,27,94,28,7
2017/08/15 4h,4.1,238,27,94,33,6
2017/08/15 5h,4.4,238,27,95,35,11
2017/08/15 6h,4.5,234,28,93,33,13
2017/08/15 7h,4.6,228,28,91,44,16
2017/08/15 8h,5.2,240,29,87,54,17
2017/08/15 9h,4.4,245,29,85,55,21
2017/08/15 10h,4.8,237,30,83,57,29
2017/08/15 11h,4.8,246,30,83,56,34
2017/08/15 12h,5.6,246,31,81,60,40
2017/08/15 13h,5.5,246,31,80,64,38
2017/08/15 14h,6,245,30,83,55,27
2017/08/15 15h,5.3,243,30,82,48,16
2017/08/15 16h,5.6,234,30,82,52,13
2017/08/15 17h,5.4,230,30,80,48,12
2017/08/15 18h,5.4,240,29,81,37,11
2017/08/15 19h,5.4,241,29,79,32,9
2017/08/15 20h,5.1,243,29,81,33,6
2017/08/15 21h,5.4,242,28,82,32,11
2017/08/15 22h,4.8,249,28,85,28,11
2017/08/15 23h,4.6,249,28,87,26,6
2017/08/16 0h,5.2,252,28,88,29,11
2017/08/16 1h,4.1,256,28,87,32,17
2017/08/16 2h,2.9,241,28,88,35,18
2017/08/16 3h,3,246,27,92,37,12
2017/08/16 4h,3.8,248,27,92,32,11
2017/08/16 5h,4.1,256,27,93,25,10
2017/08/16 6h,4.5,255,27,94,23,11
2017/08/16 7h,4.7,254,28,90,30,12
2017/08/16 8h,5.3,272,29,86,38,16
2017/08/16 9h,4,264,30,84,44,19
2017/08/16 10h,4.3,269,30,81,54,23
2017/08/16 11h,4,256,31,79,49,19
2017/08/16 12h,5.2,265,31,78,35,12
2017/08/16 13h,3.7,269,30,81,33,11
2017/08/16 14h,5.4,259,30,82,35,11
2017/08/16 15h,5.1,259,30,84,37,10
2017/08/16 16h,4.7,251,29,86,42,13
2017/08/16 17h,3.9,242,29,88,45,19
2017/08/16 18h,3.4,254,29,87,42,14
2017/08/16 19h,1.6,266,28,74,39,6
2017/08/16 20h,1.3,283,28,72,35,5
2017/08/16 21h,2.1,270,28,76,41,8
2017/08/16 22h,1.7,248,28,74,37,4
2017/08/16 23h,1.1,254,28,74,22,7
2017/08/17 0h,1,251,27,77,19,13
2017/08/17 1h,1.5,236,27,80,17,10
2017/08/17 2h,1.7,256,27,88,20,10
2017/08/17 3h,1.1,269,27,88,35,11
2017/08/17 4h,1.4,251,27,88,41,13
2017/08/17 5h,0.8,244,27,90,37,11
2017/08/17 6h,1.2,218,27,88,39,12
2017/08/17 7h,1.5,220,28,81,37,12
2017/08/17 8h,1.5,249,29,76,42,17
2017/08/17 9h,2.2,255,29,79,49,22
2017/08/17 10h,2.3,259,30,79,56,25
2017/08/17 11h,2.5,253,31,76,65,31
2017/08/17 12h,2.4,250,31,76,62,31
2017/08/17 13h,2.7,252,31,78,54,33
2017/08/17 14h,3.7,253,30,81,46,27
2017/08/17 15h,4.4,256,30,84,37,17
2017/08/17 16h,4.6,235,30,84,33,11
2017/08/17 17h,4.6,239,29,85,30,11
2017/08/17 18h,3.9,246,29,85,25,17
2017/08/17 19h,3.8,245,28,87,24,13
2017/08/17 20h,3.3,251,28,87,27,10
2017/08/17 21h,2.4,250,28,87,25,9
2017/08/17 22h,2,248,28,88,28,11
2017/08/17 23h,2,254,28,90,27,16
2017/08/18 0h,2.3,253,28,92,27,14
2017/08/18 1h,2.6,254,28,93,27,11
2017/08/18 2h,1.4,253,27,94,21,12
2017/08/18 3h,0.6,275,27,94,24,15
2017/08/18 4h,0.4,252,27,95,30,11
2017/08/18 5h,0.5,253,27,94,24,10
2017/08/18 6h,0.5,215,28,95,25,17
2017/08/18 7h,1.7,213,28,93,34,22
2017/08/18 8h,1.9,216,29,87,36,21
2017/08/18 9h,1.5,216,30,77,38,16
2017/08/18 10h,1.9,261,31,77,45,18
2017/08/18 11h,2.6,266,31,75,47,24
2017/08/18 12h,2.3,264,31,78,44,25
2017/08/18 13h,2.3,262,31,76,45,25
2017/08/18 14h,3.2,256,31,78,46,26
2017/08/18 15h,2.7,253,30,84,51,26
2017/08/18 16h,2.1,247,30,83,56,26
2017/08/18 17h,1.9,241,30,81,37,19
2017/08/18 18h,1.8,244,29,84,24,12
2017/08/18 19h,1.3,245,29,89,26,11
2017/08/18 20h,1.1,250,29,86,28,11
2017/08/18 21h,0.6,200,29,84,32,11
2017/08/18 22h,1.6,247,29,87,30,13
2017/08/18 23h,1.6,247,28,92,34,19
2017/08/19 0h,1.7,255,28,93,38,23
2017/08/19 1h,2,257,28,95,31,24
2017/08/19 2h,1.5,259,28,94,25,19
2017/08/19 3h,0.5,260,28,94,29,17
2017/08/19 4h,0.4,274,27,94,27,14
2017/08/19 5h,0.7,238,27,95,21,14
2017/08/19 6h,0.8,240,27,94,25,24
2017/08/19 7h,1.6,255,28,92,35,23
2017/08/19 8h,2.3,261,29,87,40,19
2017/08/19 9h,2,256,30,81,40,22
2017/08/19 10h,2.4,277,31,77,40,19
2017/08/19 11h,3.3,273,30,79,37,21
2017/08/19 12h,2.8,269,30,81,41,28
2017/08/19 13h,2.9,267,31,77,52,30
2017/08/19 14h,3.2,271,31,76,53,30
2017/08/19 15h,4.1,264,30,79,41,20
2017/08/19 16h,4.1,254,30,79,29,9
2017/08/19 17h,4.3,254,29,80,25,6
2017/08/19 18h,3.2,256,29,85,23,4
2017/08/19 19h,4,259,28,90,28,8
2017/08/19 20h,2.5,260,28,90,28,13
2017/08/19 21h,1.3,263,29,89,27,14
2017/08/19 22h,1.5,266,29,90,24,14
2017/08/19 23h,1.6,268,28,92,16,16
2017/08/20 0h,1.6,269,28,91,17,13
2017/08/20 1h,0.4,268,28,90,19,11
2017/08/20 2h,0.6,269,27,92,16,13
2017/08/20 3h,0.4,272,27,92,19,12
2017/08/20 4h,0.5,271,27,92,21,12
2017/08/20 5h,0.4,272,27,93,20,13
2017/08/20 6h,1.3,273,27,93,31,19
2017/08/20 7h,1.8,273,28,92,31,20
2017/08/20 8h,2.2,277,29,90,25,19
2017/08/20 9h,1.3,281,29,85,33,21
2017/08/20 10h,2.7,286,30,83,41,22
2017/08/20 11h,2.1,283,30,82,46,27
2017/08/20 12h,2.4,278,31,80,43,26
2017/08/20 13h,3.2,276,30,82,39,17
2017/08/20 14h,3.5,275,30,83,35,7
2017/08/20 15h,4.4,276,30,83,29,4
2017/08/20 16h,2.2,270,30,84,31,12
2017/08/20 17h,2.5,264,29,88,31,16
2017/08/20 18h,1.3,265,29,88,31,12
2017/08/20 19h,1.6,218,29,87,31,11
2017/08/20 20h,2.6,213,29,91,26,12
2017/08/20 21h,2,236,29,92,22,14
2017/08/20 22h,1.6,160,28,93,18,17
2017/08/20 23h,1.5,161,28,94,23,20
2017/08/21 0h,1.6,248,28,93,29,23
2017/08/21 1h,1.5,231,28,94,29,22
2017/08/21 2h,1.7,224,28,95,31,19
2017/08/21 3h,1.6,234,28,94,31,20
2017/08/21 4h,1.9,169,28,94,33,19
2017/08/21 5h,1.7,140,27,91,37,14
2017/08/21 6h,3,142,28,89,35,13
2017/08/21 7h,2.4,244,28,86,40,14
2017/08/21 8h,2.9,155,29,81,52,21
2017/08/21 9h,3.8,179,30,80,46,28
2017/08/21 10h,3.3,168,30,81,41,27
2017/08/21 11h,3.3,175,31,79,45,14
2017/08/21 12h,3.3,179,31,75,43,12
2017/08/21 13h,3.5,182,31,76,37,19
2017/08/21 14h,3.5,179,31,78,37,21
2017/08/21 15h,3.7,177,30,79,39,19
2017/08/21 16h,3.3,177,30,77,37,14
2017/08/21 17h,3.7,155,30,79,31,11
2017/08/21 18h,4,154,29,84,41,12
2017/08/21 19h,4.4,163,29,87,42,16
2017/08/21 20h,4.5,156,29,89,29,11
2017/08/21 21h,4.6,159,29,89,25,8
2017/08/21 22h,5,170,29,89,27,11
2017/08/21 23h,4.9,159,29,89,25,14
2017/08/22 0h,5.3,123,29,91,31,10
2017/08/22 1h,4.9,128,28,92,31,3
2017/08/22 2h,5.4,133,29,93,20,1
2017/08/22 3h,4.9,113,29,93,23,1
2017/08/22 4h,5,112,28,93,24,1
2017/08/22 5h,5.3,109,28,93,26,1
2017/08/22 6h,5.8,110,28,92,34,1
2017/08/22 7h,4.8,114,28,91,32,1
2017/08/22 8h,5.5,113,29,88,35,5
2017/08/22 9h,5.4,117,30,86,36,4
2017/08/22 10h,6.2,118,30,84,30,4
2017/08/22 11h,5.7,122,31,80,36,3
2017/08/22 12h,5.1,123,30,80,42,3
2017/08/22 13h,5.7,134,30,83,41,2
2017/08/22 14h,5.8,136,30,84,42,3
2017/08/22 15h,5.8,127,30,86,43,5
2017/08/22 16h,6.7,136,29,87,42,3
2017/08/22 17h,5.6,148,29,87,39,1
2017/08/22 18h,5.1,149,29,89,42,2
2017/08/22 19h,6.3,150,29,89,41,3
2017/08/22 20h,6.4,142,29,89,42,1
2017/08/22 21h,5.5,145,29,87,43,3
2017/08/22 22h,5.6,142,29,88,40,3
2017/08/22 23h,6.3,143,29,88,42,3
2017/08/23 0h,4.8,150,29,87,40,8
2017/08/23 1h,5.1,152,29,88,36,11
2017/08/23 2h,5.1,140,29,88,31,9
2017/08/23 3h,4.9,142,29,87,26,5
2017/08/23 4h,4.7,141,29,87,22,1
2017/08/23 5h,5.3,140,29,89,29,2
2017/08/23 6h,5.7,149,29,88,37,3
2017/08/23 7h,3.7,147,29,88,29,3
2017/08/23 8h,2.4,211,29,87,28,9
2017/08/23 9h,2.6,202,30,85,34,16
2017/08/23 10h,2.4,200,30,85,43,19
2017/08/23 11h,1.7,169,30,82,30,24
2017/08/23 12h,1.2,352,30,81,29,18
2017/08/23 13h,1.5,43,31,82,31,9
2017/08/23 14h,1.9,178,32,75,32,9
2017/08/23 15h,2,188,31,77,40,9
2017/08/23 16h,2.8,195,30,80,44,10
2017/08/23 17h,3.1,213,30,78,34,11
2017/08/23 18h,2.6,216,30,80,38,11
2017/08/23 19h,2.4,207,30,81,39,12
2017/08/23 20h,2,206,29,83,35,13
2017/08/23 21h,1.5,199,29,85,39,14
2017/08/23 22h,1.7,200,28,89,35,14
2017/08/23 23h,1,196,28,90,42,17
2017/08/24 0h,1.7,198,28,94,46,19
2017/08/24 1h,1.3,165,28,94,45,20
2017/08/24 2h,1.4,187,28,90,51,24
2017/08/24 3h,0.7,167,28,90,45,21
2017/08/24 4h,1.1,14,28,91,38,16
2017/08/24 5h,1.5,23,27,94,34,14
2017/08/24 6h,1.5,25,28,92,33,10
2017/08/24 7h,1.7,39,28,90,38,11
2017/08/24 8h,2.2,35,28,87,39,14
2017/08/24 9h,2.1,42,29,83,39,16
2017/08/24 10h,1.5,53,31,78,42,19
2017/08/24 11h,2.6,36,31,75,49,21
2017/08/24 12h,2.5,142,32,73,38,18
2017/08/24 13h,3.1,145,32,73,26,15
2017/08/24 14h,2.2,136,31,77,27,19
2017/08/24 15h,2.2,129,31,80,28,23
2017/08/24 16h,2.7,186,30,84,30,17
2017/08/24 17h,2.3,188,29,90,31,18
2017/08/24 18h,2.4,195,29,93,37,25
2017/08/24 19h,2.1,193,29,94,44,24
2017/08/24 20h,1.8,187,29,93,40,20
2017/08/24 21h,2.2,194,29,94,31,14
2017/08/24 22h,1.5,198,29,95,31,16
2017/08/24 23h,2.3,222,29,94,32,17
2017/08/25 0h,0.7,233,29,85,27,11
2017/08/25 1h,1.5,213,29,84,28,11
2017/08/25 2h,0.8,197,28,85,30,17
2017/08/25 3h,0.4,201,28,86,22,17
2017/08/25 4h,0.5,5.8,28,89,18,14
2017/08/25 5h,0.8,356,28,90,22,16
2017/08/25 6h,1.6,23,28,93,29,14
2017/08/25 7h,2.3,38,28,93,39,19
2017/08/25 8h,2.4,39,29,85,43,23
2017/08/25 9h,2.6,48,30,81,40,19
2017/08/25 10h,2.7,45,31,80,38,19
2017/08/25 11h,2,52,31,79,29,19
2017/08/25 12h,2.8,45,32,72,24,19
2017/08/25 13h,2.9,48,32,73,24,18
2017/08/25 14h,3.7,44,31,78,22,12
2017/08/25 15h,2.5,12,31,80,21,12
2017/08/25 16h,2.4,111,31,82,18,15
2017/08/25 17h,2.6,139,30,85,18,9
2017/08/25 18h,1.8,109,30,86,17,4
2017/08/25 19h,1.8,100,29,86,15,8
2017/08/25 20h,2.4,19,29,87,20,7
2017/08/25 21h,2.3,36,29,90,18,6
2017/08/25 22h,1.9,36,29,90,22,5
2017/08/25 23h,2.6,20,29,91,25,10
2017/08/26 0h,2.8,21,29,91,15,12
2017/08/26 1h,3.1,26,29,91,15,10
2017/08/26 2h,2.9,16,29,89,22,11
2017/08/26 3h,2.8,21,28,91,21,6
2017/08/26 4h,4.1,23,28,90,18,5
2017/08/26 5h,3,21,28,91,17,12
2017/08/26 6h,3.5,29,28,89,19,10
2017/08/26 7h,4.4,42,29,86,25,8
2017/08/26 8h,4.1,40,29,86,29,14
2017/08/26 9h,4.4,43,30,86,23,16
2017/08/26 10h,4.4,41,30,85,24,15
2017/08/26 11h,4.6,42,30,84,30,14
2017/08/26 12h,4.5,42,31,83,33,18
2017/08/26 13h,4.7,42,31,83,30,12
2017/08/26 14h,4.5,44,31,83,25,4
2017/08/26 15h,4.5,44,31,84,29,8
2017/08/26 16h,4,41,30,85,25,11
2017/08/26 17h,3.9,38,30,88,16,10
2017/08/26 18h,3.5,36,29,90,17,10
2017/08/26 19h,4.5,44,29,93,19,4
2017/08/26 20h,4.5,43,29,92,22,2
2017/08/26 21h,4.6,44,29,93,27,2
2017/08/26 22h,4.5,41,29,93,23,2
2017/08/26 23h,4.6,39,29,92,20,5
2017/08/27 0h,3.9,43,29,92,31,7
2017/08/27 1h,5.3,41,29,92,30,6
2017/08/27 2h,6.2,37,29,91,25,9
2017/08/27 3h,5.8,42,29,92,26,10
2017/08/27 4h,5.1,41,29,91,21,8
2017/08/27 5h,5.3,30,28,92,23,6
2017/08/27 6h,3.8,39,29,92,25,9
2017/08/27 7h,3.2,97,29,90,31,14
2017/08/27 8h,3.7,30,29,89,32,8
2017/08/27 9h,3.2,26,30,88,30,6
2017/08/27 10h,3.4,22,30,86,29,12
2017/08/27 11h,4.1,36,30,85,27,12
2017/08/27 12h,3.2,45,31,84,31,13
2017/08/27 13h,2.3,46,31,80,32,16
2017/08/27 14h,2.6,45,32,80,28,13
2017/08/27 15h,2.3,44,31,81,28,10
2017/08/27 16h,2,49,31,84,27,9
2017/08/27 17h,0.8,27,30,86,29,10
2017/08/27 18h,1.4,356,29,89,28,10
2017/08/27 19h,1.1,7,29,93,22,10
2017/08/27 20h,0.8,349,29,92,20,10
2017/08/27 21h,1.4,321,29,93,20,9
2017/08/27 22h,0.8,46,28,94,27,11
2017/08/27 23h,0.6,103,28,92,31,11
2017/08/28 0h,0.9,51,28,90,25,14
2017/08/28 1h,1.2,49,28,92,23,16
2017/08/28 2h,0.9,0.7,28,93,25,18
2017/08/28 3h,0.8,29,28,94,29,18
2017/08/28 4h,0.4,82,28,92,31,15
2017/08/28 5h,0.5,210,28,92,35,18
2017/08/28 6h,0.5,106,28,92,34,23
2017/08/28 7h,1.1,47,29,88,28,19
2017/08/28 8h,2,24,30,86,35,18
2017/08/28 9h,1.8,55,30,84,42,21
2017/08/28 10h,2.1,52,31,80,42,21
2017/08/28 11h,2.4,41,31,76,42,27
2017/08/28 12h,2.6,19,32,73,44,32
2017/08/28 13h,2.6,33,31,78,43,31
2017/08/28 14h,2.2,90,31,78,41,31
2017/08/28 15h,3.1,139,31,79,43,33
2017/08/28 16h,2.1,117,31,81,45,34
2017/08/28 17h,1.9,31,30,83,43,35
2017/08/28 18h,2.1,36,30,86,41,31
2017/08/28 19h,1.1,39,29,88,40,27
2017/08/28 20h,1.1,37,29,89,35,22
2017/08/28 21h,1.1,23,29,91,25,20
2017/08/28 22h,1.3,7.5,29,92,21,17
2017/08/28 23h,0.9,347,29,93,25,17
2017/08/29 0h,2.2,18,28,93,30,21
2017/08/29 1h,2.2,25,28,95,27,23
2017/08/29 2h,1.9,4.4,28,95,25,21
2017/08/29 3h,2.3,18,28,94,29,23
2017/08/29 4h,2.5,14,28,95,31,28
2017/08/29 5h,1.9,17,28,95,33,24
2017/08/29 6h,2.5,25,28,92,30,16
2017/08/29 7h,2.9,26,29,90,32,18
2017/08/29 8h,2.9,27,29,87,46,20
2017/08/29 9h,2.8,35,30,82,42,19
2017/08/29 10h,2.7,47,31,78,30,14
2017/08/29 11h,2.8,49,32,75,32,17
2017/08/29 12h,2.7,50,32,75,30,25
2017/08/29 13h,3.5,47,32,74,24,19
2017/08/29 14h,4.9,42,31,79,20,12
2017/08/29 15h,4.1,30,30,81,20,13
2017/08/29 16h,3,17,30,83,19,19
2017/08/29 17h,3,31,30,85,21,15
2017/08/29 18h,3.8,36,29,88,25,13
2017/08/29 19h,2.5,38,29,89,26,16
2017/08/29 20h,3,40,29,91,24,15
2017/08/29 21h,2.5,31,29,92,20,15
2017/08/29 22h,2.7,27,29,91,27,12
2017/08/29 23h,3,33,29,90,32,11
2017/08/30 0h,2.9,29,29,89,28,16
2017/08/30 1h,3.3,29,29,89,21,16
2017/08/30 2h,2.5,17,29,89,15,14
2017/08/30 3h,3.1,24,28,91,21,11
2017/08/30 4h,3.9,26,28,89,26,8
2017/08/30 5h,3.2,18,28,88,25,12
2017/08/30 6h,3.9,23,28,86,23,14
2017/08/30 7h,3.6,26,29,83,27,13
2017/08/30 8h,4.5,26,30,79,33,16
2017/08/30 9h,4.1,32,30,78,24,16
2017/08/30 10h,4.4,26,30,79,22,18
2017/08/30 11h,4.4,39,31,75,25,21
2017/08/30 12h,4.6,45,31,77,22,19
2017/08/30 13h,4.4,43,31,78,34,20
2017/08/30 14h,4.6,42,31,79,42,18
